game_id,game,round,phase,season_code,team_id_a,team_id_b,fast_break_points_a,fast_break_points_b,turnover_points_a,turnover_points_b,second_chance_points_a,second_chance_points_b,defensive_rebounds_a,offensive_rebounds_b,offensive_rebounds_a,defensive_rebounds_b,turnovers_starters_a,turnovers_bench_a,turnovers_starters_b,turnovers_bench_b,steals_starters_a,steals_bench_a,steals_starters_b,steals_bench_b,assists_starters_a,assists_bench_a,assists_starters_b,assists_bench_b,points_starters_a,points_bench_a,points_starters_b,points_bench_b,max_a,minute_prev_a,prev_a,minute_str_a,str_a,max_b,minute_prev_b,prev_b,minute_str_b,str_b,max_lead_a,max_lead_b,minute_max_lead_a,minute_max_lead_b,points_max_lead_a,points_max_lead_b
E2007_001,OLY-BAS,1,REGULAR SEASON,E2007,OLY,BAS,0,0,0,0,0,0,27,18,7,24,9,2,11,2,9,1,4,2,15,1,11,6,91,4,57,33,10,18,48-37,21,58-37,10,22,60-42,24,60-52,21,3,21,1,58-37,0-3
E2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,VIR,ZAL,0,0,0,0,0,0,20,13,10,24,6,11,7,14,9,5,8,9,5,3,10,4,35,46,41,34,8,33,61-65,35,69-65,8,13,26-25,14,26-33,6,8,39,5,75-69,7-15
E2007_003,SOP-CSK,1,REGULAR SEASON,E2007,SOP,CSK,0,0,0,0,0,0,21,6,5,23,5,7,4,4,2,3,1,3,5,6,5,12,45,24,52,36,7,3,2-4,5,9-4,10,8,16-9,11,16-19,7,26,8,36,16-9,58-84
E2007_004,SIE-LJU,1,REGULAR SEASON,E2007,SIE,LJU,0,0,0,0,0,0,30,9,6,27,5,3,11,11,8,12,6,5,9,10,7,4,31,49,46,6,13,14,30-24,18,43-24,7,6,16-8,8,16-15,30,0,35,0,74-44,
E2007_005,ARI-MAL,1,REGULAR SEASON,E2007,ARI,MAL,0,0,0,0,0,0,16,17,12,14,10,5,6,12,4,5,1,1,5,4,8,8,56,31,49,34,10,8,21-23,14,31-23,6,5,16-13,6,16-19,8,8,14,29,31-23,55-63
E2007_006,CIB-IST,1,REGULAR SEASON,E2007,CIB,IST,0,0,0,0,0,0,14,7,10,22,2,5,11,5,4,6,4,0,5,6,9,4,52,41,60,25,14,28,64-70,31,78-70,9,23,52-56,25,52-65,8,13,31,25,78-70,52-65
E2007_007,MIL-LIE,1,REGULAR SEASON,E2007,MIL,LIE,0,0,0,0,0,0,20,9,4,22,3,12,4,7,4,8,6,9,0,5,7,6,15,61,56,27,6,28,45-59,29,51-59,7,1,5-2,1,5-9,0,18,0,18,,24-42
E2007_008,TEL-LEM,1,REGULAR SEASON,E2007,TEL,LEM,0,0,0,0,0,0,20,14,3,22,8,7,10,8,7,9,10,5,21,4,7,9,48,26,47,24,7,8,20-23,12,27-23,7,24,48-49,25,48-56,8,10,15,27,35-27,50-60
E2007_009,ULK-MAD,1,REGULAR SEASON,E2007,ULK,MAD,0,0,0,0,0,0,22,8,9,13,9,10,3,3,4,1,9,5,10,5,13,6,43,29,56,24,14,26,43-65,29,57-65,15,6,10-15,10,10-30,0,24,0,13,,15-39
E2007_010,PAN-ROM,1,REGULAR SEASON,E2007,PAN,ROM,0,0,0,0,0,0,20,8,4,18,3,8,10,3,2,0,4,5,4,6,12,4,48,38,52,31,14,24,46-56,29,60-56,9,14,27-28,16,27-37,9,12,32,17,69-60,28-40
E2007_011,BAM-ROA,1,REGULAR SEASON,E2007,BAM,ROA,0,0,0,0,0,0,27,10,4,18,17,5,11,6,4,1,7,4,7,2,7,3,51,10,53,11,11,16,16-29,21,27-29,9,3,5-5,4,5-14,3,16,1,31,3-0,39-55
E2007_012,PAR-BAR,1,REGULAR SEASON,E2007,PAR,BAR,0,0,0,0,0,0,23,8,11,17,10,2,6,4,3,4,3,3,10,1,4,12,47,34,42,36,8,23,48-47,25,56-47,7,37,73-66,39,73-73,12,9,35,5,70-58,4-13
E2007_013,LJU-OLY,2,REGULAR SEASON,E2007,LJU,OLY,0,0,0,0,0,0,14,6,12,13,5,7,6,15,7,3,3,0,8,6,3,3,58,29,47,31,6,10,14-21,12,20-21,6,4,8-8,6,8-14,14,7,39,10,83-69,14-21
E2007_014,CSK-SIE,2,REGULAR SEASON,E2007,CSK,SIE,0,0,0,0,0,0,28,6,1,22,6,6,8,2,2,3,0,3,6,5,10,0,31,43,54,16,9,17,27-25,19,36-25,8,19,36-25,20,36-33,12,5,24,5,48-36,7-12
E2007_015,ZAL-SOP,2,REGULAR SEASON,E2007,ZAL,SOP,0,0,0,0,0,0,23,9,16,19,4,5,5,2,2,1,1,0,7,7,7,2,49,33,56,16,11,15,24-41,19,35-41,7,1,0-0,2,0-7,10,18,40,10,82-72,13-31
E2007_016,BAS-VIR,2,REGULAR SEASON,E2007,BAS,VIR,0,0,0,0,0,0,31,14,10,22,7,6,7,9,6,5,6,2,13,6,6,2,64,34,55,16,9,11,29-20,13,38-20,11,39,98-60,40,98-71,38,3,39,2,98-60,0-3
E2007_017,LEM-ARI,2,REGULAR SEASON,E2007,LEM,ARI,0,0,0,0,0,0,23,6,10,24,8,6,7,7,2,3,4,4,11,4,6,4,46,20,45,24,6,3,2-7,5,8-7,9,13,23-25,17,23-34,4,14,9,19,17-13,25-39
E2007_018,LIE-TEL,2,REGULAR SEASON,E2007,LIE,TEL,0,0,0,0,0,0,23,3,17,14,8,4,6,6,4,5,4,6,16,2,5,6,65,27,43,31,7,19,44-31,22,51-31,8,30,72-51,33,72-59,27,0,27,0,68-41,
E2007_019,IST-MIL,2,REGULAR SEASON,E2007,IST,MIL,0,0,0,0,0,0,24,5,11,21,7,4,11,2,5,4,7,1,4,5,7,2,45,35,52,18,16,9,15-18,15,31-18,10,31,71-52,34,71-62,21,7,26,3,56-35,0-7
E2007_020,MAL-CIB,2,REGULAR SEASON,E2007,MAL,CIB,0,0,0,0,0,0,30,4,10,16,11,8,11,8,7,9,4,4,9,16,4,0,37,65,49,15,9,14,26-27,15,35-27,6,11,24-18,13,24-24,38,6,40,4,102-64,4-10
E2007_021,BAR-ULK,2,REGULAR SEASON,E2007,BAR,ULK,0,0,0,0,0,0,27,4,9,24,5,5,6,8,3,5,3,3,13,10,11,2,52,30,48,19,13,5,10-10,9,23-10,9,20,44-33,23,44-42,17,2,15,3,35-18,6-8
E2007_022,ROA-PAR,2,REGULAR SEASON,E2007,ROA,PAR,0,0,0,0,0,0,14,13,17,19,6,3,12,5,6,4,4,1,11,5,10,7,67,20,40,48,7,38,80-85,40,87-85,10,14,29-29,17,29-39,2,12,1,21,2-0,40-52
E2007_023,PAN-BAM,2,REGULAR SEASON,E2007,PAN,BAM,0,0,0,0,0,0,23,6,4,25,2,3,7,5,2,2,1,0,7,7,8,8,27,39,41,20,7,20,32-29,22,39-29,6,36,62-55,38,62-61,12,0,29,0,50-38,
E2007_024,MAD-ROM,2,REGULAR SEASON,E2007,MAD,ROM,0,0,0,0,0,0,24,3,11,20,7,3,10,3,9,0,2,1,14,2,12,6,72,17,57,26,9,30,64-64,32,73-64,8,14,35-24,16,35-32,15,2,8,27,25-10,55-57
E2007_025,OLY-VIR,3,REGULAR SEASON,E2007,OLY,VIR,0,0,0,0,0,0,28,17,11,19,7,5,10,4,5,2,5,2,11,7,13,2,65,39,58,18,9,6,9-9,9,18-9,7,26,63-50,27,63-57,28,0,40,0,104-76,
E2007_026,SOP-BAS,3,REGULAR SEASON,E2007,SOP,BAS,0,0,0,0,0,0,24,11,13,21,11,4,9,4,4,3,8,2,8,3,8,4,48,18,57,25,14,34,50-73,38,64-73,15,19,36-43,25,36-58,3,29,1,29,3-0,40-69
E2007_027,SIE-ZAL,3,REGULAR SEASON,E2007,SIE,ZAL,0,0,0,0,0,0,22,16,5,29,8,3,15,12,17,10,7,5,12,6,8,3,46,43,25,39,16,3,3-6,9,19-6,6,2,3-0,3,3-6,29,3,39,3,89-60,3-6
E2007_028,LJU-CSK,3,REGULAR SEASON,E2007,LJU,CSK,0,0,0,0,0,0,20,6,8,17,4,3,3,2,1,1,0,2,7,2,5,7,57,17,45,27,7,38,63-68,39,70-68,7,30,54-55,33,54-62,4,8,5,33,12-8,54-62
E2007_029,ARI-CIB,3,REGULAR SEASON,E2007,ARI,CIB,0,0,0,0,0,0,19,8,10,19,10,4,13,6,3,3,1,6,7,3,10,1,61,16,45,28,10,23,37-46,25,47-46,8,25,47-46,27,47-54,7,9,40,19,77-70,31-40
E2007_030,MIL-MAL,3,REGULAR SEASON,E2007,MIL,MAL,0,0,0,0,0,0,17,9,11,29,4,9,8,11,6,13,4,9,0,8,2,4,29,36,36,38,6,5,6-10,7,12-10,15,31,55-53,36,55-68,8,14,17,37,37-29,56-70
E2007_031,TEL-IST,3,REGULAR SEASON,E2007,TEL,IST,0,0,0,0,0,0,34,10,9,24,4,4,4,4,1,7,1,6,9,7,9,2,34,39,42,25,11,29,46-55,33,57-55,7,14,29-22,15,29-29,7,9,14,29,29-22,46-55
E2007_032,LEM-LIE,3,REGULAR SEASON,E2007,LEM,LIE,0,0,0,0,0,0,16,5,9,22,12,3,13,4,5,2,6,4,8,14,11,4,37,40,70,13,7,23,43-43,25,50-43,8,39,77-75,40,77-83,7,9,25,12,50-43,16-25
E2007_033,ULK-ROM,3,REGULAR SEASON,E2007,ULK,ROM,0,0,0,0,0,0,26,12,9,24,6,5,15,3,6,4,6,1,5,4,11,3,50,35,45,21,9,20,40-34,23,49-34,7,15,33-19,16,33-26,24,0,39,0,85-61,
E2007_034,BAM-MAD,3,REGULAR SEASON,E2007,BAM,MAD,0,0,0,0,0,0,20,10,8,24,13,6,13,7,7,1,6,4,7,2,8,5,36,13,46,13,6,1,0-2,3,6-2,8,10,17-13,12,17-21,5,12,4,40,9-4,47-59
E2007_035,PAR-PAN,3,REGULAR SEASON,E2007,PAR,PAN,0,0,0,0,0,0,24,3,13,17,13,4,4,10,1,3,2,2,7,4,3,8,75,15,48,46,8,22,43-50,24,51-50,7,5,9-14,6,9-21,2,12,29,6,66-64,9-21
E2007_036,BAR-ROA,3,REGULAR SEASON,E2007,BAR,ROA,0,0,0,0,0,0,24,16,12,22,7,7,5,8,5,4,5,4,10,8,10,3,58,24,57,19,9,14,25-20,16,34-20,7,17,37-23,18,37-30,14,0,16,0,34-20,
E2007_037,CSK-OLY,4,REGULAR SEASON,E2007,CSK,OLY,0,0,0,0,0,0,19,7,10,20,5,4,10,4,5,2,2,1,8,6,11,0,67,21,67,12,11,17,34-38,19,45-38,8,16,34-30,17,34-38,9,4,24,17,55-46,34-38
E2007_038,ZAL-LJU,4,REGULAR SEASON,E2007,ZAL,LJU,0,0,0,0,0,0,23,11,4,20,8,4,12,6,9,4,5,3,16,4,4,7,67,24,49,23,16,14,30-36,18,46-36,9,11,28-24,13,28-33,21,6,25,14,68-47,30-36
E2007_039,BAS-SIE,4,REGULAR SEASON,E2007,BAS,SIE,0,0,0,0,0,0,29,9,16,19,11,6,6,5,1,5,7,6,5,7,6,0,44,32,42,19,12,6,12-13,11,24-13,5,5,12-8,6,12-13,20,2,37,1,70-50,0-2
E2007_040,VIR-SOP,4,REGULAR SEASON,E2007,VIR,SOP,0,0,0,0,0,0,18,15,14,26,9,4,7,8,6,5,8,4,9,0,7,5,57,18,85,2,13,34,53-74,37,66-74,11,11,12-17,14,12-28,0,21,0,34,,53-74
E2007_041,LIE-ARI,4,REGULAR SEASON,E2007,LIE,ARI,0,0,0,0,0,0,27,6,9,19,10,4,7,6,3,10,5,9,14,2,5,4,61,16,45,25,9,2,2-2,4,11-2,12,32,65-47,37,65-59,18,0,32,0,65-47,
E2007_042,IST-LEM,4,REGULAR SEASON,E2007,IST,LEM,0,0,0,0,0,0,27,6,10,27,5,0,4,3,1,1,1,1,3,6,8,5,48,18,51,12,8,30,40-51,34,48-51,12,26,40-39,30,40-51,4,14,38,9,61-57,11-25
E2007_043,MAL-TEL,4,REGULAR SEASON,E2007,MAL,TEL,0,0,0,0,0,0,22,8,6,21,3,3,5,10,3,2,3,3,11,7,5,6,52,41,34,36,10,22,48-42,25,58-42,5,2,2-4,2,2-9,23,7,39,2,91-68,2-9
E2007_044,CIB-MIL,4,REGULAR SEASON,E2007,CIB,MIL,0,0,0,0,0,0,16,8,6,15,6,3,6,3,3,1,4,0,9,0,12,2,80,20,78,13,10,27,68-65,30,78-65,8,6,10-12,7,10-20,17,10,33,7,87-70,10-20
E2007_045,ROA-ULK,4,REGULAR SEASON,E2007,ROA,ULK,0,0,0,0,0,0,21,17,16,17,13,3,7,4,3,4,3,3,14,2,8,1,72,18,63,34,7,2,3-6,3,10-6,11,29,66-63,31,66-74,16,8,14,31,44-28,66-74
E2007_046,PAN-BAR,4,REGULAR SEASON,E2007,PAN,BAR,0,0,0,0,0,0,29,13,11,20,10,9,8,7,6,0,6,4,3,8,4,4,35,41,52,14,8,3,6-7,5,14-7,6,14,30-24,17,30-30,10,1,28,3,54-44,6-7
E2007_047,MAD-PAR,4,REGULAR SEASON,E2007,MAD,PAR,0,0,0,0,0,0,25,11,14,22,7,10,12,7,2,9,6,4,5,6,6,3,40,35,49,15,9,3,6-4,7,15-4,7,39,66-54,39,66-61,20,0,34,0,62-42,
E2007_048,ROM-BAM,4,REGULAR SEASON,E2007,ROM,BAM,0,0,0,0,0,0,28,10,14,23,8,5,7,10,10,8,9,4,12,2,5,1,55,26,52,5,9,36,72-57,39,81-57,5,14,29-15,16,29-20,24,0,39,0,81-57,
E2007_049,OLY-SOP,5,REGULAR SEASON,E2007,OLY,SOP,0,0,0,0,0,0,24,13,9,22,6,4,9,12,7,9,3,3,10,9,1,6,67,42,24,41,13,25,67-39,29,80-39,8,19,52-24,21,52-32,52,0,37,0,109-57,
E2007_050,SIE-VIR,5,REGULAR SEASON,E2007,SIE,VIR,0,0,0,0,0,0,24,13,9,28,7,3,12,4,10,7,4,6,7,3,2,1,35,45,52,17,13,38,67-69,40,80-69,9,23,45-36,26,45-45,11,7,40,30,80-69,50-57
E2007_051,LJU-BAS,5,REGULAR SEASON,E2007,LJU,BAS,0,0,0,0,0,0,11,7,10,21,10,4,10,8,4,4,8,3,5,4,8,4,53,25,71,21,7,16,22-43,18,29-43,10,7,16-20,10,16-30,2,21,1,16,2-0,22-43
E2007_052,CSK-ZAL,5,REGULAR SEASON,E2007,CSK,ZAL,0,0,0,0,0,0,16,9,7,21,5,5,11,8,7,3,4,3,10,5,8,5,53,25,46,24,8,1,2-2,3,10-2,9,28,62-50,31,62-59,12,0,14,0,35-23,
E2007_053,ARI-MIL,5,REGULAR SEASON,E2007,ARI,MIL,0,0,0,0,0,0,21,9,12,24,7,4,8,2,2,2,9,1,4,9,15,0,40,30,71,6,8,30,51-62,31,59-62,7,4,4-7,6,4-14,0,17,0,11,,11-28
E2007_054,TEL-CIB,5,REGULAR SEASON,E2007,TEL,CIB,0,0,0,0,0,0,21,9,5,24,6,13,14,9,3,20,5,14,11,8,10,1,37,43,50,24,8,11,21-24,14,29-24,13,34,74-57,38,74-70,22,3,26,11,63-41,21-24
E2007_055,LEM-MAL,5,REGULAR SEASON,E2007,LEM,MAL,0,0,0,0,0,0,18,7,12,23,8,4,10,5,8,1,7,0,9,5,13,2,47,27,52,31,10,28,53-60,31,63-60,11,3,9-7,7,9-18,3,14,31,17,63-60,34-48
E2007_056,LIE-IST,5,REGULAR SEASON,E2007,LIE,IST,0,0,0,0,0,0,21,12,11,21,13,3,11,5,4,11,6,9,4,2,6,2,54,16,46,31,14,18,23-33,23,37-33,10,10,10-10,14,10-20,6,13,6,16,8-2,16-29
E2007_057,ULK-BAM,5,REGULAR SEASON,E2007,ULK,BAM,0,0,0,0,0,0,21,8,10,20,3,5,8,5,7,2,5,0,10,2,12,5,46,33,64,13,8,33,55-63,35,63-63,8,28,49-46,30,49-54,8,8,3,31,12-4,50-58
E2007_058,PAR-ROM,5,REGULAR SEASON,E2007,PAR,ROM,0,0,0,0,0,0,21,9,13,13,7,4,6,1,4,0,5,2,8,6,3,2,62,29,66,20,8,21,54-54,23,62-54,5,4,11-9,5,11-14,9,3,16,5,41-32,11-14
E2007_059,BAR-MAD,5,REGULAR SEASON,E2007,BAR,MAD,0,0,0,0,0,0,23,10,11,19,2,12,10,4,6,2,3,5,10,4,3,2,42,31,42,20,15,33,56-59,38,71-59,7,19,48-31,21,48-38,19,3,15,33,36-17,56-59
E2007_060,ROA-PAN,5,REGULAR SEASON,E2007,ROA,PAN,0,0,0,0,0,0,10,9,9,22,12,9,6,10,7,0,5,4,15,1,10,20,59,24,48,75,8,10,20-29,12,28-29,15,16,33-39,18,33-54,3,43,1,39,5-2,78-121
E2007_061,OLY-ZAL,6,REGULAR SEASON,E2007,OLY,ZAL,0,0,0,0,0,0,34,8,8,24,10,4,9,4,2,2,4,0,8,2,8,2,69,21,48,26,9,34,75-67,36,84-67,8,15,41-29,16,41-37,17,2,36,1,84-67,3-5
E2007_062,BAS-CSK,6,REGULAR SEASON,E2007,BAS,CSK,0,0,0,0,0,0,19,11,5,21,5,2,2,1,3,2,5,1,8,3,14,1,47,29,74,11,11,36,61-80,40,72-80,10,3,5-2,5,5-12,3,20,3,25,5-2,40-60
E2007_063,VIR-LJU,6,REGULAR SEASON,E2007,VIR,LJU,0,0,0,0,0,0,20,19,7,18,11,7,12,12,15,8,8,12,10,5,6,10,91,10,51,40,10,5,9-10,8,19-10,12,13,27-26,15,27-38,22,11,32,15,81-59,27-38
E2007_064,SOP-SIE,6,REGULAR SEASON,E2007,SOP,SIE,0,0,0,0,0,0,17,9,15,22,14,6,9,4,2,3,8,3,6,4,6,3,31,28,49,35,5,31,41-68,32,46-68,10,12,16-24,14,16-34,0,28,0,36,,50-78
E2007_065,ARI-IST,6,REGULAR SEASON,E2007,ARI,IST,0,0,0,0,0,0,24,11,8,31,8,3,13,5,4,1,4,1,9,1,6,6,54,13,37,27,15,15,17-24,20,32-24,6,29,45-35,31,45-41,11,7,24,15,38-27,17-24
E2007_066,MAL-LIE,6,REGULAR SEASON,E2007,MAL,LIE,0,0,0,0,0,0,18,12,7,22,11,5,13,7,7,6,6,3,11,4,8,2,55,16,53,16,12,29,50-51,32,62-51,8,37,69-61,40,69-69,11,6,32,7,62-51,9-15
E2007_067,CIB-LEM,6,REGULAR SEASON,E2007,CIB,LEM,0,0,0,0,0,0,20,6,5,20,10,2,7,10,1,8,5,4,7,3,15,1,57,34,50,21,10,23,45-49,25,55-49,7,34,79-59,36,79-66,23,4,38,22,89-66,43-47
E2007_068,MIL-TEL,6,REGULAR SEASON,E2007,MIL,TEL,0,0,0,0,0,0,19,13,9,25,7,4,6,8,7,7,4,7,12,3,9,7,72,9,31,51,11,25,51-55,28,62-55,10,11,27-23,15,27-33,7,7,28,6,62-55,8-15
E2007_069,ULK-PAN,6,REGULAR SEASON,E2007,ULK,PAN,0,0,0,0,0,0,21,5,11,24,9,6,5,8,6,5,6,6,7,4,8,7,36,28,40,43,9,29,41-65,32,50-65,12,20,39-41,25,39-53,5,24,12,29,26-21,41-65
E2007_070,MAD-ROA,6,REGULAR SEASON,E2007,MAD,ROA,0,0,0,0,0,0,24,8,16,13,5,10,13,7,7,6,9,2,10,7,14,1,54,50,66,7,13,6,8-11,9,21-11,6,10,24-13,12,24-19,31,3,40,6,104-73,8-11
E2007_071,ROM-BAR,6,REGULAR SEASON,E2007,ROM,BAR,0,0,0,0,0,0,17,9,7,30,5,6,12,6,12,7,5,6,4,4,8,5,40,25,60,14,11,16,18-35,19,29-35,7,5,5-6,7,5-13,0,17,0,16,,18-35
E2007_072,BAM-PAR,6,REGULAR SEASON,E2007,BAM,PAR,0,0,0,0,0,0,30,11,5,25,6,4,7,3,5,1,1,1,11,2,10,1,67,11,37,25,10,31,57-51,36,67-51,8,29,57-43,31,57-51,17,3,16,3,34-17,2-5
E2007_073,SIE-OLY,7,REGULAR SEASON,E2007,SIE,OLY,0,0,0,0,0,0,19,15,15,25,7,5,8,7,10,6,8,4,13,5,8,5,45,41,57,27,8,1,0-0,4,8-0,9,8,20-15,12,20-24,8,7,4,26,8-0,48-55
E2007_074,LJU-SOP,7,REGULAR SEASON,E2007,LJU,SOP,0,0,0,0,0,0,24,4,6,25,9,3,12,7,7,1,6,3,8,2,3,2,55,13,30,19,9,10,13-15,14,22-15,10,20,35-23,24,35-33,19,2,38,10,64-45,13-15
E2007_075,CSK-VIR,7,REGULAR SEASON,E2007,CSK,VIR,0,0,0,0,0,0,29,6,7,20,8,4,9,7,5,3,2,3,13,0,5,1,63,16,27,26,11,36,64-48,39,75-48,7,18,39-28,21,39-35,27,2,39,2,75-48,0-2
E2007_076,ZAL-BAS,7,REGULAR SEASON,E2007,ZAL,BAS,0,0,0,0,0,0,25,9,12,17,11,1,4,6,4,2,2,2,7,7,8,10,58,37,60,32,9,6,9-16,8,18-16,7,38,93-85,40,93-92,8,8,38,5,93-85,6-14
E2007_077,TEL-ARI,7,REGULAR SEASON,E2007,TEL,ARI,0,0,0,0,0,0,24,11,11,12,7,9,11,3,4,9,5,11,10,11,7,2,52,33,55,15,10,1,0-0,3,10-0,6,21,54-33,23,54-39,23,0,17,0,47-24,
E2007_078,LEM-MIL,7,REGULAR SEASON,E2007,LEM,MIL,0,0,0,0,0,0,17,16,3,22,12,3,9,5,3,2,7,0,13,1,13,3,53,10,65,6,8,1,0-2,1,8-2,7,18,31-28,21,31-35,9,8,16,40,27-18,63-71
E2007_079,LIE-CIB,7,REGULAR SEASON,E2007,LIE,CIB,0,0,0,0,0,0,32,4,8,16,11,3,10,5,7,4,9,5,15,5,6,2,56,37,52,7,15,10,21-14,14,36-14,7,36,78-47,37,78-54,35,3,40,4,93-58,5-8
E2007_080,IST-MAL,7,REGULAR SEASON,E2007,IST,MAL,0,0,0,0,0,0,23,9,4,22,5,1,4,10,6,5,3,2,14,8,5,7,54,37,47,28,14,13,32-26,17,46-26,8,39,91-67,40,91-75,25,0,33,0,83-58,
E2007_081,PAR-ULK,7,REGULAR SEASON,E2007,PAR,ULK,0,0,0,0,0,0,28,5,9,25,16,0,11,2,1,2,3,2,12,3,10,3,45,27,52,24,9,15,22-29,17,31-29,11,24,41-37,26,41-48,4,8,24,8,41-37,12-20
E2007_082,BAR-BAM,7,REGULAR SEASON,E2007,BAR,BAM,0,0,0,0,0,0,23,9,12,20,4,7,11,9,2,11,4,2,9,7,5,8,54,26,33,25,10,21,39-36,26,49-36,5,10,16-11,12,16-16,25,0,40,0,80-55,
E2007_083,ROA-ROM,7,REGULAR SEASON,E2007,ROA,ROM,0,0,0,0,0,0,29,8,11,21,10,6,7,4,5,2,5,5,23,4,6,11,84,20,50,35,10,34,83-65,37,93-65,7,13,33-20,14,33-27,28,0,37,0,93-65,
E2007_084,PAN-MAD,7,REGULAR SEASON,E2007,PAN,MAD,0,0,0,0,0,0,20,10,6,20,11,7,9,5,3,1,3,7,13,7,1,3,60,32,56,29,9,5,10-11,7,19-11,9,33,71-68,36,71-77,8,6,7,23,19-11,46-52
E2007_085,BAS-OLY,8,REGULAR SEASON,E2007,BAS,OLY,0,0,0,0,0,0,28,7,9,25,5,6,11,5,9,4,4,7,3,3,4,5,55,20,41,23,11,29,57-59,34,68-59,8,15,32-22,16,32-30,13,8,11,23,27-14,40-48
E2007_086,ZAL-VIR,8,REGULAR SEASON,E2007,ZAL,VIR,0,0,0,0,0,0,24,8,12,15,7,6,5,6,3,4,2,5,10,9,5,5,69,33,35,47,10,9,22-17,11,32-17,13,34,95-59,37,95-72,37,4,33,3,91-54,5-9
E2007_087,CSK-SOP,8,REGULAR SEASON,E2007,CSK,SOP,0,0,0,0,0,0,29,6,9,22,2,6,12,4,4,3,2,1,8,11,7,2,65,34,52,15,9,30,73-51,33,82-51,7,33,82-51,35,82-58,36,0,39,0,98-62,
E2007_088,LJU-SIE,8,REGULAR SEASON,E2007,LJU,SIE,0,0,0,0,0,0,23,7,7,17,7,10,8,6,2,1,2,8,12,3,5,1,66,14,40,46,12,22,39-43,25,51-43,10,7,20-11,10,20-21,9,7,7,40,20-11,77-84
E2007_089,MAL-ARI,8,REGULAR SEASON,E2007,MAL,ARI,0,0,0,0,0,0,29,9,8,27,4,8,10,5,9,4,7,2,8,6,7,0,50,23,47,5,13,30,50-43,33,63-43,7,25,44-32,28,44-39,25,3,35,4,71-46,4-7
E2007_090,IST-CIB,8,REGULAR SEASON,E2007,IST,CIB,0,0,0,0,0,0,19,10,10,12,7,5,9,6,8,1,8,0,21,3,6,4,70,30,54,20,9,24,62-48,25,71-48,7,29,79-55,31,79-62,28,1,40,2,100-72,4-5
E2007_091,LIE-MIL,8,REGULAR SEASON,E2007,LIE,MIL,0,0,0,0,0,0,28,6,5,21,12,3,6,6,9,3,6,9,11,2,5,0,59,16,42,20,13,6,9-17,9,22-17,9,29,62-48,33,62-57,14,8,29,5,62-48,7-15
E2007_092,LEM-TEL,8,REGULAR SEASON,E2007,LEM,TEL,0,0,0,0,0,0,20,8,8,17,11,4,7,5,3,3,4,6,15,9,10,12,67,24,61,38,9,38,82-95,39,91-95,9,24,50-56,25,50-65,3,22,11,31,27-24,62-84
E2007_093,MAD-ULK,8,REGULAR SEASON,E2007,MAD,ULK,0,0,0,0,0,0,24,9,10,20,7,9,8,5,5,4,8,4,7,11,9,8,50,37,38,39,9,7,12-13,9,21-13,6,25,58-39,27,58-45,19,2,23,1,56-37,0-2
E2007_094,ROM-PAN,8,REGULAR SEASON,E2007,ROM,PAN,0,0,0,0,0,0,24,7,6,22,12,3,9,10,12,7,6,8,10,5,13,1,54,31,37,30,17,21,48-50,25,65-50,9,3,7-5,6,7-14,18,7,33,6,75-57,7-14
E2007_095,ROA-BAM,8,REGULAR SEASON,E2007,ROA,BAM,0,0,0,0,0,0,21,8,8,19,14,0,9,6,6,2,5,1,13,0,10,4,77,7,57,24,8,9,17-20,13,25-20,8,2,5-2,5,5-10,5,6,13,22,25-20,35-41
E2007_096,BAR-PAR,8,REGULAR SEASON,E2007,BAR,PAR,0,0,0,0,0,0,20,11,14,26,4,3,13,8,6,4,3,1,12,3,6,4,49,46,39,30,9,39,86-69,40,95-69,8,13,35-19,15,35-27,26,2,40,1,95-69,0-2
E2007_097,OLY-LJU,9,REGULAR SEASON,E2007,OLY,LJU,0,0,0,0,0,0,29,10,9,22,3,8,9,7,4,7,2,5,10,11,11,5,64,49,58,22,12,25,61-57,28,73-57,7,15,41-29,17,41-36,33,0,40,0,113-80,
E2007_098,SIE-CSK,9,REGULAR SEASON,E2007,SIE,CSK,0,0,0,0,0,0,22,13,8,26,9,3,9,5,9,6,11,1,2,7,6,1,42,24,59,10,7,7,12-17,8,19-17,11,28,57-50,32,57-61,14,7,21,2,48-34,0-7
E2007_099,SOP-ZAL,9,REGULAR SEASON,E2007,SOP,ZAL,0,0,0,0,0,0,26,6,6,21,9,4,4,5,2,3,5,3,5,9,7,4,44,36,55,30,6,1,0-0,3,6-0,8,9,22-8,13,22-16,14,12,9,31,22-8,53-65
E2007_100,VIR-BAS,9,REGULAR SEASON,E2007,VIR,BAS,0,0,0,0,0,0,22,8,8,29,9,4,8,6,9,5,9,4,9,2,11,7,58,11,72,13,7,14,23-35,16,30-35,8,16,30-35,19,30-43,0,19,0,40,,66-85
E2007_101,ARI-LEM,9,REGULAR SEASON,E2007,ARI,LEM,0,0,0,0,0,0,24,17,13,14,10,3,8,7,5,3,2,1,9,4,10,5,58,35,44,30,10,16,39-31,18,49-31,6,20,54-33,23,54-39,26,3,38,5,90-64,9-12
E2007_102,TEL-LIE,9,REGULAR SEASON,E2007,TEL,LIE,0,0,0,0,0,0,21,17,5,18,8,6,10,4,6,8,5,8,17,6,10,2,57,25,74,13,10,8,20-22,11,30-22,7,17,37-35,17,37-42,9,5,25,17,56-47,37-42
